"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.img1","Input.img2","Input.img3","Input.img4","Input.img5","Input.img6","Input.img7","Input.img8","Input.img9","Input.img10","Input.img11","Input.img12","Input.img13","Input.img14","Input.img15","Answer.count1","Answer.count10","Answer.count11","Answer.count12","Answer.count13","Answer.count14","Answer.count15","Answer.count2","Answer.count3","Answer.count4","Answer.count5","Answer.count6","Answer.count7","Answer.count8","Answer.count9","Answer.tooMany","Approve","Reject"
"3XDJY5RK5SVVRDD7IPSIRK5HPA3U4K","3ZBBW13US3FGQPG2X23UPTAAD2WV9Q","Counting","Please view and count the number of objects in an image","image, picture, counting, detection","$0.30","Fri Jul 03 12:49:13 PDT 2015","5","BatchId:2005635;","7200","7200","Fri Jul 10 12:49:13 PDT 2015","","","32XVDSJFP075XBQ5VBN9WEM82DOM2S","A1AQK667NBERJ1","Approved","Fri Jul 03 12:57:23 PDT 2015","Fri Jul 03 12:59:49 PDT 2015","Fri Jul 03 14:59:49 PDT 2015","2015-07-03 22:03:23 UTC","","","146","100% (75/75)","100% (64/64)","100% (4/4)","http://web.engr.illinois.edu/~ajain42/data/IMG_06/FS/IMG_06_03.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_12/FS/IMG_12_16.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_17/FS/IMG_17_28.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_12/FS/IMG_12_13.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_13/FS/IMG_13_09.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_13/FS/IMG_13_19.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_09/FS/IMG_09_08.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_12/FS/IMG_12_31.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_02/FS/IMG_02_02.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_07/FS/IMG_07_22.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_17/FS/IMG_17_09.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_17/FS/IMG_17_14.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_08/FS/IMG_08_08.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_08/FS/IMG_08_20.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_09/FS/IMG_09_29.jpg","75","12","36","40","39","15","12","9","18","21","28","24","26","13","65","1|9"
"3XDJY5RK5SVVRDD7IPSIRK5HPA3U4K","3ZBBW13US3FGQPG2X23UPTAAD2WV9Q","Counting","Please view and count the number of objects in an image","image, picture, counting, detection","$0.30","Fri Jul 03 12:49:13 PDT 2015","5","BatchId:2005635;","7200","7200","Fri Jul 10 12:49:13 PDT 2015","","","338JKRMM2798A0KYHT0BARXAXGLAHK","A1L0RVXN64SA10","Approved","Fri Jul 03 14:29:02 PDT 2015","Fri Jul 03 14:37:14 PDT 2015","Fri Jul 03 16:37:14 PDT 2015","2015-07-03 23:38:23 UTC","","","492","100% (4/4)","100% (4/4)","100% (4/4)","http://web.engr.illinois.edu/~ajain42/data/IMG_06/FS/IMG_06_03.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_12/FS/IMG_12_16.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_17/FS/IMG_17_28.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_12/FS/IMG_12_13.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_13/FS/IMG_13_09.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_13/FS/IMG_13_19.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_09/FS/IMG_09_08.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_12/FS/IMG_12_31.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_02/FS/IMG_02_02.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_07/FS/IMG_07_22.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_17/FS/IMG_17_09.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_17/FS/IMG_17_14.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_08/FS/IMG_08_08.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_08/FS/IMG_08_20.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_09/FS/IMG_09_29.jpg","99","13","46","38","35","15","13","8","21","26","40","20","24","13","105",""
"3XDJY5RK5SVVRDD7IPSIRK5HPA3U4K","3ZBBW13US3FGQPG2X23UPTAAD2WV9Q","Counting","Please view and count the number of objects in an image","image, picture, counting, detection","$0.30","Fri Jul 03 12:49:13 PDT 2015","5","BatchId:2005635;","7200","7200","Fri Jul 10 12:49:13 PDT 2015","","","36WLNQG780K190YOX6S1KZK3NIHEB6","A10Z7NLSO1VS9P","Submitted","Fri Jul 03 16:09:47 PDT 2015","Fri Jul 03 16:13:11 PDT 2015","Fri Jul 03 18:13:11 PDT 2015","","","","204","100% (5/5)","100% (5/5)","100% (5/5)","http://web.engr.illinois.edu/~ajain42/data/IMG_06/FS/IMG_06_03.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_12/FS/IMG_12_16.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_17/FS/IMG_17_28.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_12/FS/IMG_12_13.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_13/FS/IMG_13_09.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_13/FS/IMG_13_19.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_09/FS/IMG_09_08.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_12/FS/IMG_12_31.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_02/FS/IMG_02_02.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_07/FS/IMG_07_22.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_17/FS/IMG_17_09.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_17/FS/IMG_17_14.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_08/FS/IMG_08_08.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_08/FS/IMG_08_20.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_09/FS/IMG_09_29.jpg","70","12","43","38","35","14","13","9","19","29","40","23","24","12","55","1|9"
"3XDJY5RK5SVVRDD7IPSIRK5HPA3U4K","3ZBBW13US3FGQPG2X23UPTAAD2WV9Q","Counting","Please view and count the number of objects in an image","image, picture, counting, detection","$0.30","Fri Jul 03 12:49:13 PDT 2015","5","BatchId:2005635;","7200","7200","Fri Jul 10 12:49:13 PDT 2015","","","38JBBYETQPKHO1DFIRIECLEXDPTE4R","A3H5XCXWSA0PQF","Approved","Fri Jul 03 12:50:11 PDT 2015","Fri Jul 03 12:57:46 PDT 2015","Fri Jul 03 14:57:46 PDT 2015","2015-07-03 21:58:22 UTC","","","455","100% (2/2)","100% (2/2)","100% (1/1)","http://web.engr.illinois.edu/~ajain42/data/IMG_06/FS/IMG_06_03.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_12/FS/IMG_12_16.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_17/FS/IMG_17_28.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_12/FS/IMG_12_13.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_13/FS/IMG_13_09.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_13/FS/IMG_13_19.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_09/FS/IMG_09_08.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_12/FS/IMG_12_31.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_02/FS/IMG_02_02.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_07/FS/IMG_07_22.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_17/FS/IMG_17_09.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_17/FS/IMG_17_14.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_08/FS/IMG_08_08.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_08/FS/IMG_08_20.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_09/FS/IMG_09_29.jpg","16","12","47","38","33","14","13","9","19","26","39","23","25","12","52",""
"3XDJY5RK5SVVRDD7IPSIRK5HPA3U4K","3ZBBW13US3FGQPG2X23UPTAAD2WV9Q","Counting","Please view and count the number of objects in an image","image, picture, counting, detection","$0.30","Fri Jul 03 12:49:13 PDT 2015","5","BatchId:2005635;","7200","7200","Fri Jul 10 12:49:13 PDT 2015","","","3TE22NPXPCMZWZGMTL613Z2601544J","AQB0EPX0QRXIN","Approved","Fri Jul 03 15:01:01 PDT 2015","Fri Jul 03 15:08:16 PDT 2015","Fri Jul 03 17:08:16 PDT 2015","2015-07-04 00:13:26 UTC","","","435","100% (1/1)","100% (1/1)","100% (1/1)","http://web.engr.illinois.edu/~ajain42/data/IMG_06/FS/IMG_06_03.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_12/FS/IMG_12_16.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_17/FS/IMG_17_28.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_12/FS/IMG_12_13.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_13/FS/IMG_13_09.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_13/FS/IMG_13_19.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_09/FS/IMG_09_08.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_12/FS/IMG_12_31.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_02/FS/IMG_02_02.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_07/FS/IMG_07_22.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_17/FS/IMG_17_09.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_17/FS/IMG_17_14.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_08/FS/IMG_08_08.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_08/FS/IMG_08_20.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_09/FS/IMG_09_29.jpg","115","13","48","39","35","14","13","9","22","27","44","25","26","14","113","1|9"
"3FVBZG9CLJO9N3PMZPYHW2QEEQLH0Q","3ZBBW13US3FGQPG2X23UPTAAD2WV9Q","Counting","Please view and count the number of objects in an image","image, picture, counting, detection","$0.30","Fri Jul 03 12:49:13 PDT 2015","5","BatchId:2005635;","7200","7200","Fri Jul 10 12:49:13 PDT 2015","","","32Z9ZLUT1MUXC4EZRC5TBMHFMXROHZ","AZILGB11OZAIV","Approved","Fri Jul 03 15:26:00 PDT 2015","Fri Jul 03 15:33:41 PDT 2015","Fri Jul 03 17:33:41 PDT 2015","2015-07-04 00:38:24 UTC","","","461","100% (3/3)","100% (3/3)","100% (3/3)","http://web.engr.illinois.edu/~ajain42/data/IMG_05/FS/IMG_05_15.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_11/FS/IMG_11_07.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_17/FS/IMG_17_01.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_10/FS/IMG_10_06.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_06/FS/IMG_06_16.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_13/FS/IMG_13_03.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_20/FS/IMG_20_27.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_19/FS/IMG_19_05.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_04/FS/IMG_04_15.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_07/FS/IMG_07_08.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_09/FS/IMG_09_27.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_03/FS/IMG_03_20.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_18/FS/IMG_18_09.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_02/FS/IMG_02_09.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_11/FS/IMG_11_24.jpg","14","24","11","16","36","27","15","50","145","39","18","84","21","44","37","3|6"
"3FVBZG9CLJO9N3PMZPYHW2QEEQLH0Q","3ZBBW13US3FGQPG2X23UPTAAD2WV9Q","Counting","Please view and count the number of objects in an image","image, picture, counting, detection","$0.30","Fri Jul 03 12:49:13 PDT 2015","5","BatchId:2005635;","7200","7200","Fri Jul 10 12:49:13 PDT 2015","","","3BF51CHDTWKC9NMGPR3ILLLXOU80HI","A258PTOZ3D2TQR","Approved","Fri Jul 03 13:47:47 PDT 2015","Fri Jul 03 15:01:51 PDT 2015","Fri Jul 03 17:01:51 PDT 2015","2015-07-04 00:03:25 UTC","","","4444","100% (11/11)","100% (11/11)","100% (11/11)","http://web.engr.illinois.edu/~ajain42/data/IMG_05/FS/IMG_05_15.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_11/FS/IMG_11_07.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_17/FS/IMG_17_01.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_10/FS/IMG_10_06.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_06/FS/IMG_06_16.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_13/FS/IMG_13_03.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_20/FS/IMG_20_27.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_19/FS/IMG_19_05.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_04/FS/IMG_04_15.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_07/FS/IMG_07_08.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_09/FS/IMG_09_27.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_03/FS/IMG_03_20.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_18/FS/IMG_18_09.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_02/FS/IMG_02_09.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_11/FS/IMG_11_24.jpg","13","26","11","16","37","30","15","53","182","40","18","159","21","46","38","3|6"
"3FVBZG9CLJO9N3PMZPYHW2QEEQLH0Q","3ZBBW13US3FGQPG2X23UPTAAD2WV9Q","Counting","Please view and count the number of objects in an image","image, picture, counting, detection","$0.30","Fri Jul 03 12:49:13 PDT 2015","5","BatchId:2005635;","7200","7200","Fri Jul 10 12:49:13 PDT 2015","","","3GNA64GUZFEOHN7K5NWOBU9PWOCQ5K","A3AWK7M7H1SU8J","Approved","Fri Jul 03 13:12:04 PDT 2015","Fri Jul 03 13:23:45 PDT 2015","Fri Jul 03 15:23:45 PDT 2015","2015-07-03 22:28:28 UTC","","","701","100% (4/4)","100% (4/4)","100% (4/4)","http://web.engr.illinois.edu/~ajain42/data/IMG_05/FS/IMG_05_15.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_11/FS/IMG_11_07.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_17/FS/IMG_17_01.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_10/FS/IMG_10_06.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_06/FS/IMG_06_16.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_13/FS/IMG_13_03.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_20/FS/IMG_20_27.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_19/FS/IMG_19_05.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_04/FS/IMG_04_15.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_07/FS/IMG_07_08.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_09/FS/IMG_09_27.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_03/FS/IMG_03_20.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_18/FS/IMG_18_09.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_02/FS/IMG_02_09.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_11/FS/IMG_11_24.jpg","13","23","9","14","35","25","15","49","297","47","17","117","21","43","35","3|6"
"3FVBZG9CLJO9N3PMZPYHW2QEEQLH0Q","3ZBBW13US3FGQPG2X23UPTAAD2WV9Q","Counting","Please view and count the number of objects in an image","image, picture, counting, detection","$0.30","Fri Jul 03 12:49:13 PDT 2015","5","BatchId:2005635;","7200","7200","Fri Jul 10 12:49:13 PDT 2015","","","3OWEPKL08AMI1U8BDOJ45KSGIJKN79","A1ULLPIT6EU99K","Approved","Fri Jul 03 13:09:01 PDT 2015","Fri Jul 03 13:19:59 PDT 2015","Fri Jul 03 15:19:59 PDT 2015","2015-07-03 22:23:21 UTC","","","658","100% (9/9)","100% (9/9)","100% (9/9)","http://web.engr.illinois.edu/~ajain42/data/IMG_05/FS/IMG_05_15.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_11/FS/IMG_11_07.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_17/FS/IMG_17_01.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_10/FS/IMG_10_06.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_06/FS/IMG_06_16.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_13/FS/IMG_13_03.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_20/FS/IMG_20_27.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_19/FS/IMG_19_05.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_04/FS/IMG_04_15.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_07/FS/IMG_07_08.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_09/FS/IMG_09_27.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_03/FS/IMG_03_20.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_18/FS/IMG_18_09.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_02/FS/IMG_02_09.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_11/FS/IMG_11_24.jpg","13","26","11","15","36","28","15","55","400","41","18","180","21","44","38","3|6"
"3FVBZG9CLJO9N3PMZPYHW2QEEQLH0Q","3ZBBW13US3FGQPG2X23UPTAAD2WV9Q","Counting","Please view and count the number of objects in an image","image, picture, counting, detection","$0.30","Fri Jul 03 12:49:13 PDT 2015","5","BatchId:2005635;","7200","7200","Fri Jul 10 12:49:13 PDT 2015","","","3RXCAC0YISZGRGW80PYFT0FESR48G9","A2SYRFPPV9WDEG","Approved","Fri Jul 03 12:50:24 PDT 2015","Fri Jul 03 12:55:06 PDT 2015","Fri Jul 03 14:55:06 PDT 2015","2015-07-03 21:58:21 UTC","","","282","100% (20/20)","100% (4/4)","100% (4/4)","http://web.engr.illinois.edu/~ajain42/data/IMG_05/FS/IMG_05_15.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_11/FS/IMG_11_07.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_17/FS/IMG_17_01.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_10/FS/IMG_10_06.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_06/FS/IMG_06_16.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_13/FS/IMG_13_03.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_20/FS/IMG_20_27.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_19/FS/IMG_19_05.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_04/FS/IMG_04_15.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_07/FS/IMG_07_08.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_09/FS/IMG_09_27.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_03/FS/IMG_03_20.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_18/FS/IMG_18_09.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_02/FS/IMG_02_09.jpg","http://web.engr.illinois.edu/~ajain42/data/IMG_11/FS/IMG_11_24.jpg","14","23","11","16","36","28","15","40","250","42","18","125","21","45","38","2|3|6"
